timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2025/08/23 00:38:24.146, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:38:34.150, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:38:44.154, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:38:54.158, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:39:04.164, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:39:14.167, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:39:24.172, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:39:34.176, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:39:44.180, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:39:54.186, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:40:04.190, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:40:14.195, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:40:24.199, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:40:34.203, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:40:44.208, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:40:54.211, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:41:04.216, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:41:14.220, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:41:24.224, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:41:34.228, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:41:44.234, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:41:54.238, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:42:04.242, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:42:14.246, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:42:24.251, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:42:34.257, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:42:44.261, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/23 00:42:54.265, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:43:04.269, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:43:14.273, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:43:24.277, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:43:34.281, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/23 00:43:44.284, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/23 00:43:54.288, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:44:04.292, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:44:14.298, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:44:24.302, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:44:34.305, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:44:44.308, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:44:54.314, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:45:04.317, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/23 00:45:14.321, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:45:24.325, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:45:34.329, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:45:44.333, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:45:54.337, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:46:04.342, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:46:14.347, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:46:24.351, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:46:34.355, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:46:44.360, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:46:54.363, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:47:04.367, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:47:14.370, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:47:24.374, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:47:34.378, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:47:44.382, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:47:54.386, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:48:04.390, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:48:14.393, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:48:24.397, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:48:34.401, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:48:44.407, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:48:54.411, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:49:04.415, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:49:14.419, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:49:24.423, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:49:34.429, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:49:44.432, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:49:54.437, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:50:04.440, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:50:14.444, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:50:24.450, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:50:34.453, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:50:44.457, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:50:54.461, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:51:04.467, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:51:14.471, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:51:24.475, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:51:34.479, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:51:44.483, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:51:54.488, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:52:04.492, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:52:14.496, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:52:24.500, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:52:34.504, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:52:44.508, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:52:54.512, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:53:04.515, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:53:14.518, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:53:24.522, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:53:34.528, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:53:44.531, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:53:54.535, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:54:04.539, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:54:14.543, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:54:24.547, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:54:34.551, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:54:44.555, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:54:54.560, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:55:04.564, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/23 00:55:14.570, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/23 00:55:24.574, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:55:34.578, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:55:44.581, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:55:54.585, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:56:04.589, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:56:14.592, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:56:24.597, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:56:34.601, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:56:44.606, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:56:54.610, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:57:04.614, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:57:14.617, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/23 00:57:24.621, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:57:34.626, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:57:44.630, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:57:54.634, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:58:04.638, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:58:14.641, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:58:24.645, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:58:34.649, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:58:44.654, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:58:54.658, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:59:04.662, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:59:14.666, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:59:24.670, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:59:34.675, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:59:44.678, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 00:59:54.681, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:00:04.687, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:00:14.690, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:00:24.694, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:00:34.698, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:00:44.701, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:00:54.705, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:01:04.708, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:01:14.712, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:01:24.716, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:01:34.720, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:01:44.723, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:01:54.726, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:02:04.730, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:02:14.734, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:02:24.737, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:02:34.741, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:02:44.745, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:02:54.749, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:03:04.752, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:03:14.757, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:03:24.760, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:03:34.764, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:03:44.769, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:03:54.772, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:04:04.775, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:04:14.779, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:04:24.783, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:04:34.787, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:04:44.791, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:04:54.795, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:05:04.799, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:05:14.805, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:05:24.808, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:05:34.812, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:05:44.816, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:05:54.819, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:06:04.823, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:06:14.827, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:06:24.831, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:06:34.835, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:06:44.838, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:06:54.843, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:07:04.846, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:07:14.850, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:07:24.854, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:07:34.857, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:07:44.861, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:07:54.864, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:08:04.869, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:08:14.873, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:08:24.876, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:08:34.880, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:08:44.884, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:08:54.887, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:09:04.893, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:09:14.897, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:09:24.901, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:09:34.905, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:09:44.908, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:09:54.912, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:10:04.915, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:10:14.919, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:10:24.923, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:10:34.928, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:10:44.932, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:10:54.936, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:11:04.939, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:11:14.943, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:11:24.948, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:11:34.952, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:11:44.955, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:11:54.959, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:12:04.962, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:12:14.966, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:12:24.970, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/23 01:12:34.975, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:12:44.979, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:12:54.984, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:13:04.990, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:13:14.994, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:13:24.998, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:13:35.002, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:13:45.005, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:13:55.009, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/23 01:14:05.013, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 37
2025/08/23 01:14:15.017, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:14:25.021, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:14:35.026, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:14:45.030, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:14:55.034, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:15:05.037, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:15:15.041, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:15:25.044, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:15:35.048, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:15:45.052, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:15:55.056, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:16:05.059, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:16:15.063, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:16:25.066, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:16:35.070, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:16:45.075, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:16:55.079, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:17:05.083, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:17:15.087, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:17:25.091, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:17:35.097, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:17:45.101, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:17:55.105, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:18:05.108, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:18:15.113, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:18:25.117, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:18:35.121, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:18:45.124, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:18:55.127, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:19:05.132, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:19:15.138, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:19:25.141, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:19:35.145, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:19:45.149, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:19:55.152, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:20:05.156, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:20:15.160, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:20:25.164, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:20:35.169, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:20:45.175, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:20:55.179, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:21:05.183, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:21:15.188, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:21:25.192, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:21:35.195, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:21:45.199, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:21:55.205, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:22:05.209, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:22:15.213, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:22:25.217, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:22:35.223, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:22:45.226, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:22:55.237, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:23:05.242, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:23:15.245, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:23:25.248, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:23:35.252, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
2025/08/23 01:23:45.256, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 37
